file,commitNo,date,bugID,releaseNo,Date,Changed,Changed-Date
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBinaryType.java,1.30,2005-05-06,93854,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\IndexBasedHierarchyBuilder.java,1.91,2005-06-24,101613,R3_1,2005-06-28,2005-06-24,-4 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\IndexBasedHierarchyBuilder.java,1.91,2005-06-24,101613,R3_1_1,2005-09-28,2005-06-24,-96 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\TypeHierarchy.java,1.90,2005-05-24,96439,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\JavaWorkspaceScope.java,1.27,2005-05-24,96439,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\TypeHierarchy.java,1.90,2005-05-24,96439,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\JavaWorkspaceScope.java,1.27,2005-05-24,96439,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\SimpleDOMBuilder.java,1.41,2005-03-07,82830,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\BindingKeyResolver.java,1.30,2005-06-15,99927,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\BindingKeyResolver.java,1.30,2005-06-15,99927,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\CommentRecorderParser.java,1.15,2005-05-18,93880,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\CommentRecorderParser.java,1.15,2005-05-18,93880,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\KeyToSignature.java,1.22,2005-06-02,97902,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\Messages.java,1.4,2005-05-31,96794,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\Messages.java,1.4,2005-05-31,96794,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\IJavaSearchConstants.java,1.23,2005-03-22,88219,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\ITypeNameRequestor.java,1.18,2005-03-11,81498,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\IRestrictedAccessTypeRequestor.java,1.4,2005-03-11,81498,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.26,2005-05-09,93392,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.26,2005-05-09,93392,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.26,2005-05-09,94062,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.26,2005-05-09,94062,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.38,2005-06-16,99606,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\SourceIndexerRequestor.java,1.33,2005-06-16,99606,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.38,2005-06-16,99606,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\SourceIndexerRequestor.java,1.33,2005-06-16,99606,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\BasicSearchEngine.java,1.18,2005-06-15,99915,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\BasicSearchEngine.java,1.18,2005-06-15,99915,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\IndexQueryRequestor.java,1.5,2005-03-21,87644,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\PathCollector.java,1.11,2005-03-21,87644,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\JavaSearchNameEnvironment.java,1.22,2005-03-21,87644,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\SuperTypeNamesCollector.java,1.54,2005-03-21,87644,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\JavaSearchScope.java,1.44,2005-06-23,101426,R3_1,2005-06-28,2005-06-24,-4 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\JavaSearchScope.java,1.44,2005-06-23,101426,R3_1_1,2005-09-28,2005-06-24,-96 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\AbstractIndexer.java,1.32,2005-05-25,75816,R3_1,2005-06-28,2005-05-26,-33 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\AbstractIndexer.java,1.32,2005-05-25,75816,R3_1_1,2005-09-28,2005-05-26,-125 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IIndexConstants.java,1.29,2005-04-26,3336,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ClassFileMatchLocator.java,1.20,2005-04-26,3336,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeDeclarationLocator.java,1.11,2005-04-26,3336,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IIndexConstants.java,1.29,2005-04-26,3336,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ClassFileMatchLocator.java,1.20,2005-04-26,3336,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeDeclarationLocator.java,1.11,2005-04-26,3336,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IIndexConstants.java,1.29,2005-04-26,82208,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ClassFileMatchLocator.java,1.20,2005-04-26,82208,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MultiTypeDeclarationPattern.java,1.3,2005-04-27,82208,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\QualifiedTypeDeclarationPattern.java,1.28,2005-04-27,82208,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeDeclarationLocator.java,1.11,2005-04-26,82208,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeDeclarationPattern.java,1.51,2005-04-27,82208,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IIndexConstants.java,1.29,2005-04-26,82208,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ClassFileMatchLocator.java,1.20,2005-04-26,82208,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MultiTypeDeclarationPattern.java,1.3,2005-04-27,82208,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\QualifiedTypeDeclarationPattern.java,1.28,2005-04-27,82208,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeDeclarationLocator.java,1.11,2005-04-26,82208,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeDeclarationPattern.java,1.51,2005-04-27,82208,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IndexManager.java,1.141,2005-06-14,98378,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IndexManager.java,1.141,2005-06-14,98378,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ConstructorLocator.java,1.22,2005-05-23,83716,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ConstructorLocator.java,1.22,2005-05-23,83716,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\DeclarationOfReferencedMethodsPattern.java,1.21,2005-03-01,86901,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\FieldLocator.java,1.39,2005-06-14,97614,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\FieldLocator.java,1.39,2005-06-14,97614,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchingNodeSet.java,1.30,2005-06-08,96761,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MethodPattern.java,1.53,2005-06-08,96761,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PatternLocator.java,1.47,2005-06-08,96761,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PossibleMatch.java,1.22,2005-06-08,96761,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchingNodeSet.java,1.30,2005-06-08,96761,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MethodPattern.java,1.53,2005-06-08,96761,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PossibleMatch.java,1.22,2005-06-08,96761,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchingNodeSet.java,1.30,2005-06-08,96763,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MethodPattern.java,1.53,2005-06-08,96763,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PatternLocator.java,1.47,2005-06-08,96763,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PossibleMatch.java,1.22,2005-06-08,96763,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchingNodeSet.java,1.30,2005-06-08,96763,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MethodPattern.java,1.53,2005-06-08,96763,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PossibleMatch.java,1.22,2005-06-08,96763,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchLocator.java,1.249,2005-06-15,99600,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MethodLocator.java,1.56,2005-06-15,99600,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchLocatorParser.java,1.71,2005-04-25,83012,R3_1,2005-06-28,2005-05-11,-48 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchLocatorParser.java,1.71,2005-04-25,83012,R3_1_1,2005-09-28,2005-05-11,-140 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\OrLocator.java,1.17,2005-05-19,95794,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\OrLocator.java,1.17,2005-05-19,95794,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PackageReferenceLocator.java,1.28,2005-06-14,97547,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeReferenceLocator.java,1.43,2005-06-03,97606,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathDirectory.java,1.32.2.2,2005-07-28,104664,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathJar.java,1.33.2.2,2005-07-28,104664,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\FileSystem.java,1.32.2.2,2005-07-28,104664,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathDirectory.java,1.32.2.2,2005-07-28,104664,R3_1_1,2005-09-28,2005-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathJar.java,1.33.2.2,2005-07-28,104664,R3_1_1,2005-09-28,2005-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\FileSystem.java,1.32.2.2,2005-07-28,104664,R3_1_1,2005-09-28,2005-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.248.2.1,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionParser.java,1.73.2.2,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.46.2.2,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.49.2.1,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\EqualExpression.java,1.54.2.1,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\SingleNameReference.java,1.73.2.4,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\AbstractCommentParser.java,1.41.2.1,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Parser.java,1.310.2.4,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Scanner.java,1.147.2.3,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\diagnose\DiagnoseParser.java,1.20.2.1,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\Signature.java,1.74.2.2,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\PublicScanner.java,1.72.2.3,2005-11-28,117120,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionScanner.java,1.46.2.1,2005-07-04,100808,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionScanner.java,1.46.2.1,2005-07-04,100808,R3_1_1,2005-09-28,2005-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\impl\Engine.java,1.47.2.1,2005-09-26,102284,R3_1_2,2006-01-25,2005-09-27,-120 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\LocalTypeBinding.java,1.35.2.2,2005-09-26,102284,R3_1_2,2006-01-25,2005-09-27,-120 days +00:00:00.000000000
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\impl\Engine.java,1.47.2.1,2005-09-26,102284,R3_1_1,2005-09-28,2005-09-27,-1 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\LocalTypeBinding.java,1.35.2.2,2005-09-26,102284,R3_1_1,2005-09-28,2005-09-27,-1 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ClassFile.java,1.111.2.1,2005-07-25,104738,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ClassFile.java,1.111.2.1,2005-07-25,104738,R3_1_1,2005-09-28,2005-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\Compiler.java,1.68.2.1,2005-07-19,103528,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\Compiler.java,1.68.2.1,2005-07-19,103528,R3_1_1,2005-09-28,2005-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\AbstractMethodDeclaration.java,1.80.2.2,2005-12-05,110593,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\FieldDeclaration.java,1.66.2.4,2005-12-05,110593,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\TypeDeclaration.java,1.104.2.2,2005-12-05,110593,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SourceTypeBinding.java,1.108.2.3,2005-12-05,110593,R3_1_2,2006-01-25,2006-01-09,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ArrayQualifiedTypeReference.java,1.25.4.1,2005-09-05,108372,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ArrayQualifiedTypeReference.java,1.25.4.1,2005-09-05,108372,R3_1_1,2005-09-28,2005-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Assignment.java,1.58.2.3,2005-10-13,112268,R3_1_2,2006-01-25,2006-01-11,-14 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.17.2.1,2005-08-12,105284,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Expression.java,1.82.2.2,2005-08-12,105284,R3_1_2,2006-01-25,2005-09-26,-121 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.17.2.1,2005-08-12,105284,R3_1_1,2005-09-28,2005-09-26,-2 days +00:00:00.000000000
